gene,p_value,response_mean,non_response_mean,DE.r.nr.,FDR,response_variance,non_response_variance,Checkpoint,cancer
CASC1,0.052810721439573,0.236430199973226,0.453846556812492,-0.217416356839266,1,0.108338510863605,0.159916685070066,PD-1,Gastric
ATP2C1,0.84484726028882,5.39962342720991,5.36395090157734,0.035672525632573,0.981246591636845,0.383756316082026,0.309882474358338,PD-1,Gastric
TAL2,0.42381125396469,0.176951176607311,0.251385751286417,-0.074434574679106,0.964460348083724,0.097350649146078,0.083216325575397,PD-1,Gastric
C6orf120,0.854603834052255,3.54676904512422,3.57909641093702,-0.032327365812799,0.9818377630772,0.342409295556747,0.316330395196144,PD-1,Gastric
RASD2,0.648684974745025,0.713594451568736,0.773834838126695,-0.060240386557959,0.967215998663406,0.183042750844417,0.190988957828346,PD-1,Gastric
PTCRA,0.533642357314273,0.336423123573339,0.279105973017085,0.057317150556253,0.95583759055884,0.132140964319821,0.025815109628513,PD-1,Gastric
WFS1,0.077322725746196,3.40884276787292,3.78700726985442,-0.378164501981496,1,0.388593738637399,0.598439451364789,PD-1,Gastric
BCL7A,0.596147545695534,2.12443059164343,2.24524588978332,-0.120815298139883,0.966581513005028,0.585163431945898,0.503785176931198,PD-1,Gastric
HSPA4L,0.40840247622402,1.43239753563116,1.61286622237934,-0.180468686748186,0.965799711439138,0.592326559884281,0.370537998201024,PD-1,Gastric
TMEM136,0.117751762520133,1.15328956545799,1.50804101832631,-0.354751452868315,1,0.60091833157384,0.430149591262223,PD-1,Gastric
HNF1A,0.150295734988616,2.46004239867703,2.85562179799297,-0.395579399315941,1,0.950720815027931,0.538718377968746,PD-1,Gastric
PCDHA3,0.418440009724502,0.212126397599601,0.304318342606944,-0.092191945007343,0.964353884686933,0.074185767013863,0.234395793510152,PD-1,Gastric
ALG11,0.642440293154821,3.42515339708786,3.54760514246128,-0.122451745373419,0.969643952266517,0.725511815844264,0.763861722662094,PD-1,Gastric
KDM5C,0.169141264337908,4.0994843790676,4.38210425677706,-0.28261987770946,1,0.542155508601079,0.286498387757547,PD-1,Gastric
CIITA,0.253109439160277,3.23390880265114,2.84491038373974,0.388998418911401,0.987736328484782,1.11528740104817,1.37497220211366,PD-1,Gastric
SNURF,0.731213457487517,1.91098913940255,2.05205379791926,-0.14106465851671,0.975479304854447,1.79644218852298,1.79971097601431,PD-1,Gastric
SCRG1,0.152143352513243,0.481355996169793,0.071135475360914,0.410220520808879,1,1.40777683983016,0.009866215989479,PD-1,Gastric
TREML1,0.486550270131332,0.510223546814826,0.422647322881459,0.087576223933366,0.953588976279039,0.207249140863734,0.108353666568662,PD-1,Gastric
GLYAT,0.199924438360466,0.41523006945911,0.122518696830063,0.292711372629047,1,0.759612465255906,0.219421884256903,PD-1,Gastric
LCP1,0.11059197074588,5.77381198079767,5.18381517860594,0.589996802191727,1,1.14661699807175,1.82924452732503,PD-1,Gastric
SLC34A2,0.383370087267648,1.05344886614948,1.39610985136948,-0.342660985220003,0.964376224425726,1.32991585628275,2.10129341237322,PD-1,Gastric
HOMEZ,0.233696850583248,2.86728347859035,2.70226841588282,0.165015062707535,1,0.198006092502134,0.207021892230148,PD-1,Gastric
XPC,0.777848251425402,3.58188813785603,3.54671249675379,0.035175641102248,0.979547961610966,0.156397898800438,0.180167221131625,PD-1,Gastric
DCSTAMP,0.176276850695701,0.664071069424747,0.415813004235641,0.248258065189106,1,0.523982394123994,0.089233437294489,PD-1,Gastric
AHI1,0.663476895430772,2.90215686353572,2.9895895484048,-0.08743268486908,0.970012042275093,0.397354904089333,0.480112981569927,PD-1,Gastric
KMT2B,0.057755777398776,3.04307082140872,3.37863018076103,-0.335559359352318,1,0.317016808679674,0.324357117041294,PD-1,Gastric
MBIP,0.720969444221975,3.73563390332612,3.78784157598221,-0.052207672656091,0.975336080298533,0.182191883183308,0.297427005596929,PD-1,Gastric
KRT78,0.987853369666046,0.111319625344908,0.112559794200824,-0.001240168855917,1,0.093250465876046,0.036561507564988,PD-1,Gastric
AURKB,0.669888350338793,4.00708036652635,4.12655726452441,-0.11947689799806,0.969260446754297,1.03370298611285,0.535460771135281,PD-1,Gastric
TUT1,0.371739831257732,2.91499103245837,3.01774305973655,-0.102752027278176,0.964268694559862,0.077527218129374,0.235413337453342,PD-1,Gastric
POLR2A,0.324094715398798,4.43491670986447,4.6966303905535,-0.261713680689034,0.970707810032002,0.762772263326627,0.713834420340156,PD-1,Gastric
SKI,0.183458934642673,3.47701009666114,3.73381858892228,-0.256808492261138,1,0.400529991285023,0.373110863666497,PD-1,Gastric
SDAD1,0.40219365279462,3.82742723121688,3.94969127462765,-0.122264043410771,0.970497066578867,0.318120675262554,0.083916850781419,PD-1,Gastric
STAM2,0.950466656464254,3.43509988788245,3.42423993917017,0.010859948712281,0.998119657316999,0.341421740655391,0.303019479898999,PD-1,Gastric
DCPS,0.414103095494003,3.70400150329999,3.82766782719668,-0.123666323896687,0.965195632873607,0.246062517105468,0.237957316854076,PD-1,Gastric
ZBTB37,0.634482041430592,0.877111257351128,0.96548165504901,-0.088370397697882,0.966635430759422,0.331768521768984,0.423022388918766,PD-1,Gastric
RPL22,0.729904324389931,8.32649251380739,8.39121721117542,-0.06472469736803,0.975423357116579,0.357728067857743,0.400544193561051,PD-1,Gastric
GNAI2,0.817304828441867,6.46706111785472,6.42095585576403,0.046105262090692,0.983000612020511,0.514662579021695,0.287725337835084,PD-1,Gastric
PRKD2,0.71353557778859,4.74209334681161,4.80682938581947,-0.06473603900786,0.97860848285571,0.412140194099184,0.20797251839683,PD-1,Gastric
CKAP2L,0.20769398723158,2.08728650407472,2.32440565022638,-0.237119146151652,1,0.438442862001188,0.268112219548227,PD-1,Gastric
ABL2,0.314244242233906,2.08422170362255,2.29268652608461,-0.208464822462056,0.974378672546019,0.379855832165336,0.563981400296067,PD-1,Gastric
LATS2,0.857658653409776,2.2230190415859,2.25464188051995,-0.031622838934049,0.979863077494879,0.342827982180706,0.314753359383955,PD-1,Gastric
ANKS6,0.246012896502978,3.23423038994072,3.4402049340302,-0.205974544089475,0.999305683816187,0.338982904504689,0.319391002425616,PD-1,Gastric
TCF12,0.891388174180791,4.33261245433802,4.36238485373273,-0.029772399394704,0.984427614168815,0.550601447386157,0.441287211879389,PD-1,Gastric
PNRC1,0.347430821341262,5.76750136972915,5.59476942941979,0.172731940309366,0.974261838715616,0.467895956841169,0.187541327585017,PD-1,Gastric
VAX1,0.513960388698011,0.040840809337104,0.009591916572135,0.031248892764969,0.952729703071147,0.039529167009656,0.001129906025184,PD-1,Gastric
ACER1,0.604436971060699,0.082113867198534,0.048310344373081,0.033803522825453,0.964280535697353,0.059634688448681,0.02340808688325,PD-1,Gastric
UBE2A,0.717495570883022,5.6094382602829,5.5600703189328,0.049367941350091,0.978374164193457,0.149505691638867,0.273293759452708,PD-1,Gastric
LMOD3,0.264748456783711,0.255331597990801,0.10646618626221,0.148865411728592,0.977410669588784,0.301581314343285,0.012878909998198,PD-1,Gastric
ADRB3,0.497903811572909,0.10965365768053,0.079012388189668,0.030641269490862,0.949842525299249,0.023910796613853,0.018317652323811,PD-1,Gastric
HAVCR1,0.433081684898726,0.578357461345515,0.825575244924457,-0.247217783578943,0.966274281016795,1.2187680696899,0.802015060408049,PD-1,Gastric
LRP1B,0.271596090531217,0.056710628725683,0.037647658110991,0.019062970614692,0.978063582158617,0.003279412140432,0.002988123366026,PD-1,Gastric
NAIF1,0.839045746649333,2.80949644843345,2.77524536745515,0.034251080978294,0.979682159246605,0.165074724296555,0.514984874751347,PD-1,Gastric
STRIP2,0.40403841523096,1.25584718658223,1.07550616849666,0.180341018085573,0.970385554209146,0.533667767901852,0.434773626200628,PD-1,Gastric
ICOS,0.111878978490232,1.48015346251708,1.11238483670114,0.367768625815944,1,0.660088657845079,0.392960084742829,PD-1,Gastric
INTU,0.514992584621827,1.16498964682609,1.27933620777139,-0.114346560945298,0.953494989807941,0.391676029354792,0.229677550698698,PD-1,Gastric
FAT1,0.380208820162855,4.94772582465764,4.69342663019763,0.254299194460007,0.964302271236762,1.02616749125715,0.67778857269091,PD-1,Gastric
RALY,0.178098247497009,6.67116127486547,6.85819755445228,-0.187036279586815,1,0.138830599813484,0.297550208343899,PD-1,Gastric
RNFT1,0.290327071983532,3.84068428026779,4.02428089628458,-0.183596616016784,0.983407100811107,0.270617313650058,0.389506462252471,PD-1,Gastric
DDIT4L,0.772108389518183,0.688810103469972,0.600530100564933,0.088280002905039,0.976713940561415,1.39877273288017,0.36703603880427,PD-1,Gastric
ATOH8,0.517413592812266,1.82868122121391,1.658044720471,0.170636500742914,0.952251316359216,0.899719453739194,0.490930558474358,PD-1,Gastric
NAB2,0.670428911915305,3.0793568194712,3.18313510074748,-0.103778281276274,0.969586951520537,0.704975585149051,0.524171202861022,PD-1,Gastric
MACF1,0.679625379138091,5.0741158763284,5.17185333639216,-0.097737460063766,0.970578173639231,0.628375600462238,0.548339037360356,PD-1,Gastric
UROD,0.663358126961135,5.66496025755527,5.59466942770958,0.070290829845686,0.970299132025337,0.300485239599342,0.242995787012723,PD-1,Gastric
TTLL12,0.598602667080575,4.73171834849929,4.86466836965409,-0.132950021154803,0.964972571696906,0.839052484145805,0.433492920065167,PD-1,Gastric
PIK3R1,0.750894110357132,3.51252210055164,3.43394641344721,0.078575687104432,0.97676508905349,0.688088566102868,0.599881917989568,PD-1,Gastric
ABCF2,0.386328642172571,3.6833524142285,3.85370417539999,-0.170351761171496,0.965508026988107,0.474315103456106,0.309537200275214,PD-1,Gastric
TRIP11,0.829050676434093,3.24364682615212,3.3030697782561,-0.059422952103977,0.981787320284835,0.722946254233144,0.938321343270469,PD-1,Gastric
MC5R,0.808683242309083,0.073072937296137,0.063429972663262,0.009642964632875,0.979903857957365,0.021029892195871,0.010635912121232,PD-1,Gastric
PRDM10,0.569143931840345,1.60773745780704,1.68488488363777,-0.077147425830735,0.963383268904025,0.17273714976943,0.229761733363285,PD-1,Gastric
NAGK,0.456750140546002,5.92226516141278,5.80888579836538,0.113379363047405,0.963902455614214,0.325974795437422,0.124101893967792,PD-1,Gastric
CHST11,0.888495947178253,2.79214007335091,2.75477608674564,0.037363986605266,0.983349756061049,0.722734449028324,0.811794174139607,PD-1,Gastric
ROPN1L,0.247143669959548,0.388268149758799,0.540944755409825,-0.152676605651026,0.996014868855299,0.185950074044397,0.178187402868283,PD-1,Gastric
LILRB4,0.286100638245771,3.63255130391661,3.24848633881503,0.384064965101572,0.977695743794371,1.8554636762461,0.615988395902273,PD-1,Gastric
FANCG,0.706558111804103,3.71086073009444,3.79861125622042,-0.087750526125976,0.974682986668832,0.637125201805707,0.490042985943159,PD-1,Gastric
KNSTRN,0.46514427961793,3.92136828960056,4.08403390007369,-0.162665610473124,0.95990565478794,0.533968891938781,0.51421868047446,PD-1,Gastric
CD96,0.112505847020587,2.18665260165317,1.84023234425103,0.346420257402138,1,0.537212338079218,0.427272543409412,PD-1,Gastric
CA7,0.460730272950918,0.184539958713311,0.116790660233453,0.067749298479858,0.962407401910363,0.119638919062054,0.043347219161209,PD-1,Gastric
YIF1A,0.584277830751007,6.09376630476436,6.16651115253776,-0.0727448477734,0.964089732520017,0.17931330546293,0.20137936960829,PD-1,Gastric
TTC31,0.60579418816982,3.45414975393762,3.53103622779234,-0.07688647385472,0.96394847822991,0.16167030564443,0.35017413348529,PD-1,Gastric
FOXP4,0.187190447567383,3.96462386229245,4.28172494904277,-0.317101086750317,1,0.695561383271777,0.465320349566789,PD-1,Gastric
LOX,0.582867214696214,2.73996449371602,2.89958582382066,-0.159621330104633,0.964346133288363,1.02858759930636,0.699730052995288,PD-1,Gastric
ABL1,0.1698739302008,3.83698650701949,4.0403984509283,-0.20341194390881,1,0.212580897967719,0.254853743876992,PD-1,Gastric
KLK11,0.773702750030747,2.90144158839328,3.08897927897875,-0.187537690585472,0.977125007114303,5.31301912576695,3.34961155714995,PD-1,Gastric
MAP2K4,0.060240086820626,3.5379813506912,3.26388695101709,0.274094399674106,1,0.166007195510784,0.297166763798724,PD-1,Gastric
GAN,0.797678349326808,1.25518808988904,1.32153275043789,-0.066344660548849,0.976561287307055,0.525722898326103,1.00310297019447,PD-1,Gastric
ATP2B4,0.249420040123354,3.79342731427171,4.02547414655535,-0.232046832283637,0.989644721056453,0.513931783075509,0.293033418930317,PD-1,Gastric
VCX,0.826160529451433,0.256634989714153,0.214524095703662,0.04211089401049,0.981384363495742,0.520444524766426,0.196135371052449,PD-1,Gastric
CCDC140,0.511657385737698,0.006650911688986,0.014528210151391,-0.007877298462405,0.951324330124622,0.000733903673258,0.002748350781677,PD-1,Gastric
POLK,0.22881027545068,2.61122025636687,2.83834169406743,-0.227121437700558,1,0.343604314195769,0.419992154251032,PD-1,Gastric
INMT,0.39741144309867,1.92045452138523,1.65011198917823,0.270342532207004,0.975003851235702,1.53304724099486,0.387870589540156,PD-1,Gastric
ZBTB16,0.750149165093994,0.738080607768169,0.813148377417135,-0.075067769648966,0.977861676259276,0.511774952776709,0.716007481601343,PD-1,Gastric
UBE2D4,0.489523048898444,3.44490699320162,3.54140752455454,-0.096500531352921,0.951541330529235,0.225112176699232,0.179280761519468,PD-1,Gastric
CBWD3,0.586030216989785,3.95508218883271,4.17985917156542,-0.224776982732701,0.964397134212478,1.79314176613586,1.84142188423992,PD-1,Gastric
SSBP1,0.497593206747419,6.97827661845388,6.85739656581146,0.120880052642414,0.951608374891493,0.312352402275765,0.375257288061694,PD-1,Gastric
CDK18,0.964909567915626,3.15683479061418,3.14613137365631,0.010703416957871,0.998976650844725,0.448286111550108,0.912660456404996,PD-1,Gastric
WNK2,0.07811603047405,1.92274782702672,2.65190629951096,-0.729158472484242,1,1.98598296424782,1.42165348504613,PD-1,Gastric
ZNF469,0.565110276747257,0.671248554693429,0.787672370384897,-0.116423815691468,0.965044116530673,0.375613948456895,0.527195241945802,PD-1,Gastric
ZFP36L1,0.825517454131639,5.79405315950475,5.74368115614789,0.050372003356862,0.981756755995102,0.67051620317296,0.383429220941857,PD-1,Gastric
AP1B1,0.624765300426552,4.84631744543634,4.91115481398774,-0.064837368551404,0.96375368738144,0.205438142173634,0.15896788940753,PD-1,Gastric
DCHS2,0.859192172516077,0.630953991153447,0.586869326547485,0.044084664605962,0.980523609776502,0.909316308974235,0.276100130395165,PD-1,Gastric
NUTM2B,0.705589315702439,0.449132161880553,0.499996571754387,-0.050864409873834,0.973782834176517,0.153653628954458,0.253654229841328,PD-1,Gastric
GJA3,0.583036842242005,0.170254154693117,0.23306610242936,-0.062811947736243,0.964108720334657,0.189927514994896,0.061786845968989,PD-1,Gastric
FADS2,0.104187542919018,2.92681304636954,3.57021038398675,-0.643397337617206,1,1.09136589055584,2.43456269661065,PD-1,Gastric
CNTROB,0.664410545897482,3.58642984227205,3.66096672248258,-0.07453688021053,0.969076300719255,0.312134658033293,0.317921863966781,PD-1,Gastric
TRHR,0.231716624982312,0.007072935449303,0.042644761120898,-0.035571825671595,1,0.000841914636815,0.022201543803083,PD-1,Gastric
USP6,0.305691168902483,0.186578150309637,0.068542831010198,0.118035319299439,0.975360734767613,0.230635367645921,0.001422576108304,PD-1,Gastric
ETV1,0.261255521585654,1.61189885653929,1.9311218815612,-0.319223025021911,0.980982623124671,0.875417660635268,0.809154980004686,PD-1,Gastric
ZRSR2,0.903544821904212,3.0998289140402,3.12454514365748,-0.024716229617276,0.98933659553452,0.417455240057933,0.484561659602148,PD-1,Gastric
CNTNAP2,0.966403254593479,0.851533993270438,0.840279674108568,0.011254319161871,0.99683605390061,0.880696190281712,0.580809183557207,PD-1,Gastric
XRN1,0.643439992090445,2.85996522192225,2.98964787327903,-0.129682651356789,0.967359245921133,0.825106182024929,0.852051152420457,PD-1,Gastric
MECOM,0.728705991522274,4.4078671966558,4.54537581666999,-0.137508620014193,0.975091589698862,1.59673891995125,1.79595153927749,PD-1,Gastric
ERICH6B,0.073942957609911,0.459824744556931,0.255846795358931,0.203977949198,1,0.185577993897396,0.054975580200799,PD-1,Gastric
ABHD1,0.790285938300467,0.41499819615643,0.457002741305028,-0.042004545148599,0.9780106125511,0.22023248202524,0.33624440148574,PD-1,Gastric
CTSO,0.119466907766181,3.80791370176495,3.47089920604457,0.337014495720377,1,0.44981147815917,0.541431863206349,PD-1,Gastric
CPEB1,0.94339950653749,0.448298102803167,0.457754106188706,-0.009456003385539,0.996817803922077,0.227512798099766,0.130992983495506,PD-1,Gastric
GNA13,0.377666089756177,4.11868506031272,4.24321036954652,-0.124525309233799,0.961814632224375,0.249547062625225,0.151423997156732,PD-1,Gastric
PCMT1,0.428841509093743,5.63719250435003,5.50811603274436,0.129076471605677,0.961691920247367,0.277540353812146,0.288948593006205,PD-1,Gastric
SH3TC2,0.070057423054974,1.05477336642775,0.50316621245042,0.551607153977325,1,1.48289030637467,0.140393017615428,PD-1,Gastric
UBE2O,0.167091622429927,2.85795153711128,3.04076057441192,-0.18280903730064,1,0.19909727825478,0.157718836065036,PD-1,Gastric
KDM6B,0.712573112894218,2.96711862959916,3.09859656727981,-0.131477937680645,0.978596170651783,1.52151280581224,1.10667888068671,PD-1,Gastric
FOXE3,0.212078486073087,0.094970624808488,0.354440538292783,-0.259469913484295,1,0.037977458636336,1.0881283049291,PD-1,Gastric
PRSS8,0.772725505315548,6.24344799581445,6.12942958296047,0.114018412853985,0.977093154359989,1.0321976580679,2.62559876195473,PD-1,Gastric
PAX8,0.317969126405717,1.57579687039922,1.83836369553774,-0.262566825138516,0.97609864427039,0.573020909141508,0.968463353416744,PD-1,Gastric
ZNF773,0.008637869583336,1.72983333735898,2.15639413450536,-0.42656079714638,1,0.309717259867157,0.18262781545004,PD-1,Gastric
CCDC47,0.051589223327111,5.76417568231244,6.1195532623893,-0.355377580076859,1,0.36860448854299,0.29681425640513,PD-1,Gastric
HEXB,0.268117715404363,7.08794642784517,6.83050154309533,0.257444884749844,0.976963841100633,0.575513887330871,0.558200940051078,PD-1,Gastric
HRNR,0.921102013421482,0.205289006488628,0.228064802746058,-0.02277579625743,0.992675218524587,0.547690941555194,0.58999923339846,PD-1,Gastric
